TiempoTotal,TimepError,ErrorX,Zero,ErrorY,Error,P,I,D,lr,fb,ud,yaw
575017899936082.1,0.0,-64,0,11,-53,0.1,0.5,0,-5,0,0,-4
576670250244057.6,15.619873046875,-66,0,9,-57,0.1,0.5,0,-5,0,0,-7
578322600552158.0,0.0,-62,0,7,-55,0.1,0.5,0,-5,0,0,-4
579974950860367.8,0.0,-58,0,7,-51,0.1,0.5,0,-5,0,0,-3
581627301168686.9,0.0,-52,0,5,-47,0.1,0.5,0,-5,0,0,-2
583279651477131.0,0.0,-47,0,6,-41,0.1,0.5,0,0,0,0,-1
584932001785684.4,0.0,-43,0,5,-38,0.1,0.5,0,0,0,0,-2
586584352094347.2,0.0,-38,0,8,-30,0.1,0.5,0,0,0,0,1
588236702403119.4,0.0,-30,0,8,-22,0.1,0.5,0,0,0,0,1
589889052712016.5,15.624755859375,-24,0,10,-14,0.1,0.5,0,0,0,0,2
591541403021023.0,0.0,-21,0,12,-9,0.1,0.5,0,0,0,0,1
593193753330138.9,0.0,-16,0,13,-3,0.1,0.5,0,0,0,0,2
594846103639364.0,0.0,-9,0,16,7,0.1,0.5,0,0,0,0,5
596498453948714.1,0.0,-4,0,17,13,0.1,0.5,0,0,0,0,4
598150804258189.2,0.0,2,0,19,21,0.1,0.5,0,0,0,0,6
599803154567773.8,0.0,7,0,22,29,0.1,0.5,0,0,0,0,6
601455504877467.5,0.0,7,0,23,30,0.1,0.5,0,0,0,0,3
603107855187270.6,0.0,12,0,25,37,0.1,0.5,0,0,0,0,7
604760205497183.1,0.0,13,0,25,38,0.1,0.5,0,0,0,0,4
606412555807220.6,0.0,15,0,30,45,0.1,0.5,0,0,0,0,8
608064906117367.4,0.0,17,0,30,47,0.1,0.5,0,0,0,0,5
609717256427623.5,0.0,17,0,29,46,0.1,0.5,0,0,0,0,4
611369606737989.0,0.0,16,0,34,50,0.1,0.5,0,0,0,0,7
613021957048463.9,0.0,17,0,31,48,0.1,0.5,0,0,0,0,3
614674307359063.8,15.621337890625,17,0,32,49,0.1,0.5,0,0,0,0,5
616326657669772.9,0.0,18,0,29,47,0.1,0.5,0,0,0,0,3
617979007980591.4,0.0,18,0,28,46,0.1,0.5,0,0,0,0,4
619631358291519.2,0.0,18,0,29,47,0.1,0.5,0,0,0,0,5
621283708602603.4,0.0,19,0,30,49,0.1,0.5,0,0,0,0,5
622936058913843.6,15.619873046875,20,0,29,49,0.1,0.5,0,0,0,0,4
624588409225208.9,0.0,20,0,26,46,0.1,0.5,0,0,0,0,3
626240759536699.1,0.0,20,0,26,46,0.1,0.5,0,0,0,0,4
627893109848314.4,0.0,19,0,26,45,0.1,0.5,0,0,0,0,4
629545460160054.5,0.0,19,0,26,45,0.1,0.5,0,0,0,0,4
631197810471904.0,0.0,17,0,24,41,0.1,0.5,0,0,0,0,2
632850160783894.1,0.0,15,0,25,40,0.1,0.5,0,0,0,0,3
634502511096024.9,0.0,13,0,27,40,0.1,0.5,0,0,0,0,4
636154861408265.0,0.0,13,0,25,38,0.1,0.5,0,0,0,0,2
637807211720645.6,0.0,11,0,26,37,0.1,0.5,0,0,0,0,3
639459562033135.6,0.0,11,0,26,37,0.1,0.5,0,0,0,0,3
641111912345800.4,0.0,9,0,26,35,0.1,0.5,0,0,0,0,2
642764262658574.5,0.0,11,0,26,37,0.1,0.5,0,0,0,0,4
644416612971473.6,0.0,10,0,26,36,0.1,0.5,0,0,0,0,3
646068963284482.1,0.0,10,0,26,36,0.1,0.5,0,0,0,0,3
647721313597600.0,0.0,11,0,26,37,0.1,0.5,0,0,0,0,4
649373663910827.1,0.0,11,0,28,39,0.1,0.5,0,0,0,0,4
651026014224179.2,0.0,12,0,32,44,0.1,0.5,0,0,0,0,6
652678364537640.8,0.0,12,0,35,47,0.1,0.5,0,0,0,0,6
654330714851211.6,0.0,12,0,38,50,0.1,0.5,0,0,0,0,6
3304700786753.0537,15.6357421875,-107,0,38,-69,0.5,0.9,0,-5,0,0,-96
4957051195461.006,0.0,-145,0,-13,-158,0.5,0.9,0,-5,0,0,-100
6609401604434.521,0.0,-147,0,2,-145,0.5,0.9,0,-5,0,0,-60
8261752013579.871,0.0,2,0,-15,-13,0.5,0.9,0,0,0,0,100
9914102422850.19,31.24072265625,151,0,-22,129,0.5,0.9,0,5,0,0,100
11566452832292.346,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
13218803241984.443,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
14871153651863.996,15.621337890625,232,0,-42,190,0.5,0.9,0,5,0,0,100
16523504061931.008,0.0,101,0,-47,54,0.5,0.9,0,5,0,0,-95
18175854472263.58,0.0,90,0,-39,51,0.5,0.9,0,5,0,0,22
19828204882892.953,0.0,-200,0,-21,-221,0.5,0.9,0,-5,0,0,-100
21480555293756.652,0.0,-112,0,-19,-131,0.5,0.9,0,-5,0,0,15
23132905704854.67,15.623046875,-49,0,-12,-61,0.5,0.9,0,0,0,0,32
24785256116124.523,0.0,3,0,-10,-7,0.5,0.9,0,0,0,0,45
26437606527534.965,0.0,153,0,-3,150,0.5,0.9,0,5,0,0,100
28089956939070.383,0.0,158,0,-1,157,0.5,0.9,0,5,0,0,84
29742307350715.145,0.0,156,0,5,161,0.5,0.9,0,5,0,0,84
31394657762484.88,0.0,132,0,9,141,0.5,0.9,0,5,0,0,52
33047008174363.96,0.0,51,0,17,68,0.5,0.9,0,5,0,0,-31
34699358586352.395,0.0,-16,0,21,5,0.5,0.9,0,0,0,0,-54
36351708998465.8,0.0,-163,0,39,-124,0.5,0.9,0,-5,0,0,-100
38004059410688.55,0.0,-241,0,47,-194,0.5,0.9,0,-5,0,0,-100
39656409823036.27,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
41308760235508.98,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
42961110648106.64,0.0,-164,0,41,-123,0.5,0.9,0,-5,0,0,-100
44613461060813.66,0.0,-63,0,37,-26,0.5,0.9,0,-5,0,0,74
46265811473645.64,0.0,0,0,37,37,0.5,0.9,0,0,0,0,75
47918161886586.98,0.0,-2,0,39,37,0.5,0.9,0,0,0,0,18
49570512299684.54,0.0,46,0,38,84,0.5,0.9,0,0,0,0,84
51222862712922.68,0.0,79,0,37,116,0.5,0.9,0,5,0,0,86
52875213126270.164,0.0,9,0,34,43,0.5,0.9,0,0,0,0,-44
54527563539758.24,0.0,-64,0,26,-38,0.5,0.9,0,-5,0,0,-91
56179913953371.29,0.0,-136,0,22,-114,0.5,0.9,0,-5,0,0,-100
57832264367093.69,0.0,-229,0,26,-203,0.5,0.9,0,-5,0,0,-100
59484614780941.06,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
61136965194913.41,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
62789315609010.72,0.0,-146,0,7,-139,0.5,0.9,0,-5,0,0,-100
64441666023217.375,0.0,-4,0,3,-1,0.5,0.9,0,0,0,0,100
66094016437549.01,0.0,58,0,5,63,0.5,0.9,0,5,0,0,89
67746366851989.99,0.0,56,0,18,74,0.5,0.9,0,5,0,0,46
69398717266540.32,0.0,72,0,28,100,0.5,0.9,0,5,0,0,73
71051067681215.62,0.0,162,0,36,198,0.5,0.9,0,5,0,0,100
72703418096000.28,0.0,118,0,46,164,0.5,0.9,0,5,0,0,51
74355768510909.9,0.0,40,0,47,87,0.5,0.9,0,0,0,0,-25
76008118925928.88,0.0,-5,0,47,42,0.5,0.9,0,0,0,0,-19
77660469341057.19,0.0,-117,0,49,-68,0.5,0.9,0,-5,0,0,-100
79312819756310.48,0.0,-244,0,56,-188,0.5,0.9,0,-5,0,0,-100
80965170171673.12,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
82617520587160.75,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
84269871002773.33,0.0,-237,0,41,-196,0.5,0.9,0,-5,0,0,-100
85922221418495.25,15.627685546875,-138,0,31,-107,0.5,0.9,0,-5,0,0,26
87574571834342.16,0.0,-78,0,30,-48,0.5,0.9,0,-5,0,0,29
89226922250314.03,0.0,-83,0,30,-53,0.5,0.9,0,-5,0,0,-31
90879272666395.25,0.0,-58,0,32,-26,0.5,0.9,0,-5,0,0,11
92531623082601.44,0.0,-6,0,31,25,0.5,0.9,0,0,0,0,58
94183973498916.98,0.0,-4,0,29,25,0.5,0.9,0,0,0,0,12
95836323915357.5,0.0,-5,0,28,23,0.5,0.9,0,0,0,0,9
97488674331907.36,0.0,-3,0,26,23,0.5,0.9,0,0,0,0,11
99141024748566.56,0.0,-2,0,28,26,0.5,0.9,0,0,0,0,15
100793375165350.75,0.0,-39,0,30,-9,0.5,0.9,0,0,0,0,-36
102445725582244.28,0.0,-44,0,29,-15,0.5,0.9,0,0,0,0,-12
104098075999262.78,0.0,-45,0,26,-19,0.5,0.9,0,0,0,0,-13
105750426416390.62,0.0,-47,0,25,-22,0.5,0.9,0,0,0,0,-13
107402776833643.45,0.0,-48,0,23,-25,0.5,0.9,0,0,0,0,-15
109055127251021.25,0.0,-49,0,21,-28,0.5,0.9,0,0,0,0,-16
110707477668508.39,0.0,-39,0,24,-15,0.5,0.9,0,0,0,0,4
112359828086120.5,15.6220703125,-31,0,27,-4,0.5,0.9,0,0,0,0,7
114012178503935.69,0.0,-16,0,32,16,0.5,0.9,0,0,0,0,26
115664528921875.84,0.0,-6,0,34,28,0.5,0.9,0,0,0,0,24
117316879339925.34,0.0,-2,0,45,43,0.5,0.9,0,0,0,0,35
118969229758099.83,15.62060546875,-1,0,43,42,0.5,0.9,0,0,0,0,20
120621580176383.66,0.0,-1,0,42,41,0.5,0.9,0,0,0,0,19
122273930594776.83,0.0,-6,0,44,38,0.5,0.9,0,0,0,0,16
123926281013310.6,0.0,-21,0,39,18,0.5,0.9,0,0,0,0,-9
125578631431969.33,15.61962890625,-55,0,34,-21,0.5,0.9,0,-5,0,0,-45
127230981850753.03,0.0,-69,0,33,-36,0.5,0.9,0,-5,0,0,-31
128883332269646.1,15.621826171875,-81,0,29,-52,0.5,0.9,0,-5,0,0,-40
130535682688664.12,0.0,-88,0,25,-63,0.5,0.9,0,-5,0,0,-41
132188033107791.5,0.0,-90,0,17,-73,0.5,0.9,0,-5,0,0,-45
133840383527043.84,0.0,-71,0,5,-66,0.5,0.9,0,-5,0,0,-26
135492733946405.55,0.0,-53,0,3,-50,0.5,0.9,0,-5,0,0,-10
137145084365892.22,15.62255859375,-1,0,-10,-11,0.5,0.9,0,0,0,0,29
138797434785503.86,0.0,46,0,-17,29,0.5,0.9,0,0,0,0,50
140449785205240.48,0.0,82,0,-18,64,0.5,0.9,0,5,0,0,63
142102135625086.44,0.0,98,0,-22,76,0.5,0.9,0,5,0,0,48
143754486045057.38,0.0,109,0,-20,89,0.5,0.9,0,5,0,0,56
145406836465137.66,0.0,111,0,-20,91,0.5,0.9,0,5,0,0,47
147059186885342.9,0.0,90,0,-21,69,0.5,0.9,0,5,0,0,14
148711537305673.12,0.0,8,0,-13,-5,0.5,0.9,0,0,0,0,-69
150363887726112.7,0.0,-43,0,-10,-53,0.5,0.9,0,0,0,0,-69
152016238146677.22,0.0,-88,0,-4,-92,0.5,0.9,0,-5,0,0,-81
153668588567351.12,0.0,-118,0,1,-117,0.5,0.9,0,-5,0,0,-81
155320938988150.0,0.0,-124,0,7,-117,0.5,0.9,0,-5,0,0,-58
156973289409073.84,0.0,-64,0,10,-54,0.5,0.9,0,-5,0,0,29
158625639830107.03,0.0,-17,0,9,-8,0.5,0.9,0,0,0,0,37
160277990251265.2,0.0,121,0,20,141,0.5,0.9,0,5,0,0,100
161930340672548.3,0.0,223,0,33,256,0.5,0.9,0,5,0,0,100
163582691093940.78,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
165235041515458.22,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
166887391937069.4,15.6220703125,207,0,56,263,0.5,0.9,0,5,0,0,100
168539742358805.56,0.0,135,0,56,191,0.5,0.9,0,5,0,0,30
170192092780666.7,15.62158203125,-9,0,58,49,0.5,0.9,0,0,0,-10,-100
171844443202637.16,0.0,-16,0,57,41,0.5,0.9,0,0,0,-10,13
173496793624716.97,0.0,-56,0,63,7,0.5,0.9,0,-5,0,0,-27
175149144046906.12,0.0,-143,0,67,-76,0.5,0.9,0,-5,0,0,-100
176801494469220.25,0.0,-160,0,66,-94,0.5,0.9,0,-5,0,0,-63
178453844891706.22,15.62158203125,-91,0,61,-30,0.5,0.9,0,-5,0,0,42
180106195314332.78,0.0,-77,0,56,-21,0.5,0.9,0,-5,0,0,-2
181758545737068.7,0.0,-18,0,53,35,0.5,0.9,0,0,0,-10,67
183410896159929.56,0.0,116,0,53,169,0.5,0.9,0,5,0,0,100
185063246582899.78,0.0,161,0,61,222,0.5,0.9,0,5,0,0,100
186715597005979.34,0.0,167,0,58,225,0.5,0.9,0,5,0,0,100
188367947429183.88,0.0,164,0,56,220,0.5,0.9,0,5,0,0,100
190020297852497.78,0.0,74,0,50,124,0.5,0.9,0,5,0,0,-24
191672648275921.03,0.0,-27,0,43,16,0.5,0.9,0,0,0,0,-89
193324998699469.25,0.0,-128,0,52,-76,0.5,0.9,0,-5,0,0,-100
194977349123126.8,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
196629699546924.97,15.623291015625,0,0,0,0,0.5,0.9,0,0,0,0,0
198282049970848.1,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
199934400394880.56,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
201586750819038.0,0.0,-167,0,59,-108,0.5,0.9,0,-5,0,0,-100
203239101243320.4,0.0,-168,0,57,-111,0.5,0.9,0,-5,0,0,-58
204891451667712.2,0.0,-177,0,61,-116,0.5,0.9,0,-5,0,0,-62
206543802092228.94,0.0,-178,0,70,-108,0.5,0.9,0,-5,0,0,-46
208196152516870.66,0.0,-152,0,72,-80,0.5,0.9,0,-5,0,0,-14
209848502941621.72,15.622314453125,-31,0,76,45,0.5,0.9,0,0,0,-10,100
211500853366497.75,0.0,25,0,76,101,0.5,0.9,0,0,0,-10,100
213153203791483.12,0.0,93,0,80,173,0.5,0.9,0,5,0,0,100
214805554216593.47,15.624267578125,130,0,82,212,0.5,0.9,0,5,0,0,100
216457904641813.16,0.0,139,0,83,222,0.5,0.9,0,5,0,0,100
218110255067142.2,0.0,42,0,85,127,0.5,0.9,0,0,0,-10,-22
219762605492596.22,0.0,-96,0,88,-8,0.5,0.9,0,-5,0,0,-100
221414955918159.6,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
223067306343832.3,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
224719656769661.25,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
226372007195599.53,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
228024357621662.78,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
229676708047851.0,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
231329058474164.2,15.59814453125,0,0,0,0,0.5,0.9,0,0,0,0,0
232981408900602.34,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
234633759327181.1,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
236286109753884.8,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
237938460180747.88,15.62255859375,0,0,0,0,0.5,0.9,0,0,0,0,0
239590810607720.28,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
241243161034802.03,15.62158203125,0,0,0,0,0.5,0.9,0,0,0,0,0
242895511462055.62,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
244547861889418.56,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
246200212316906.47,0.0,0,0,0,0,0.5,0.9,0,0,0,0,0
3304701349224.076,0.0,-48,0,17,-31,0.05,0.1,0,0,0,0,-4
4957052034777.846,15.621337890625,-33,0,68,35,0.05,0.1,0,0,0,-10,8
6609402720644.041,0.0,-29,0,60,31,0.05,0.1,0,0,0,-10,1
8261753406697.691,0.0,-28,0,54,26,0.05,0.1,0,0,0,-10,0
9914104092891.934,0.0,-28,0,52,24,0.05,0.1,0,0,0,-10,1
11566454779226.768,0.0,-28,0,45,17,0.05,0.1,0,0,0,0,0
13218805465670.951,0.0,-27,0,45,18,0.05,0.1,0,0,0,0,1
14871156152240.104,15.62158203125,-25,0,45,20,0.05,0.1,0,0,0,0,1
16523506838934.227,0.0,-24,0,42,18,0.05,0.1,0,0,0,0,0
18175857525753.324,0.0,-25,0,41,16,0.05,0.1,0,0,0,0,0
19828208212697.39,0.0,-26,0,42,16,0.05,0.1,0,0,0,0,0
21480558899750.81,0.0,-26,0,39,13,0.05,0.1,0,0,0,0,0
23132909586929.2,0.0,-26,0,37,11,0.05,0.1,0,0,0,0,0
24785260274232.555,0.0,-27,0,35,8,0.05,0.1,0,0,0,0,0
26437610961660.883,0.0,-27,0,32,5,0.05,0.1,0,0,0,0,0
28089961649214.18,0.0,-26,0,32,6,0.05,0.1,0,0,0,0,0
29742312336892.477,15.619384765625,-27,0,31,4,0.05,0.1,0,0,0,0,0
31394663024695.715,0.0,-26,0,31,5,0.05,0.1,0,0,0,0,0
33047013712608.305,0.0,-25,0,30,5,0.05,0.1,0,0,0,0,0
34699364400645.863,0.0,-22,0,30,8,0.05,0.1,0,0,0,0,0
36351715088808.39,0.0,-21,0,31,10,0.05,0.1,0,0,0,0,0
38004065777095.89,0.0,-19,0,32,13,0.05,0.1,0,0,0,0,0
39656416465508.36,0.0,-18,0,33,15,0.05,0.1,0,0,0,0,0
41308767154045.805,0.0,-17,0,34,17,0.05,0.1,0,0,0,0,1
42961117842708.25,0.0,-16,0,35,19,0.05,0.1,0,0,0,0,1
44613468531495.63,0.0,-16,0,37,21,0.05,0.1,0,0,0,0,1
46265819220407.984,15.6240234375,-14,0,38,24,0.05,0.1,0,0,0,0,1
47918169909476.555,0.0,-13,0,41,28,0.05,0.1,0,0,0,0,1
49570520598670.09,0.0,-13,0,47,34,0.05,0.1,0,0,0,0,2
51222871287988.6,0.0,-14,0,46,32,0.05,0.1,0,0,0,0,1
52875221977432.08,0.0,-15,0,46,31,0.05,0.1,0,0,0,0,1
54527572667000.53,0.0,-13,0,46,33,0.05,0.1,0,0,0,0,1
56179923356693.95,0.0,-12,0,46,34,0.05,0.1,0,0,0,0,1
57832274046527.96,0.0,-12,0,42,30,0.05,0.1,0,0,0,0,1
59484624736518.19,0.0,-12,0,37,25,0.05,0.1,0,0,0,0,0
61136975426664.625,15.653076171875,-12,0,32,20,0.05,0.1,0,0,0,0,0
62789326116951.69,0.0,-10,0,26,16,0.05,0.1,0,0,0,0,0
64441676807379.31,0.0,-10,0,24,14,0.05,0.1,0,0,0,0,0
66094027497947.53,0.0,-11,0,26,15,0.05,0.1,0,0,0,0,0
67746378188625.09,0.0,-11,0,28,17,0.05,0.1,0,0,0,0,1
69398728879427.625,0.0,-11,0,29,18,0.05,0.1,0,0,0,0,1
71051079570370.75,0.0,-12,0,28,16,0.05,0.1,0,0,0,0,0
72703430261423.22,0.0,-13,0,28,15,0.05,0.1,0,0,0,0,0
74355780952616.28,0.0,-13,0,27,14,0.05,0.1,0,0,0,0,0
76008131643934.31,0.0,-13,0,27,14,0.05,0.1,0,0,0,0,0
77660482335377.33,0.0,-14,0,27,13,0.05,0.1,0,0,0,0,0
79312833026945.31,0.0,-14,0,30,16,0.05,0.1,0,0,0,0,1
80965183718622.64,0.0,-15,0,33,18,0.05,0.1,0,0,0,0,1
82617534410424.94,0.0,-20,0,31,11,0.05,0.1,0,0,0,0,0
84269885102352.2,15.61962890625,-24,0,31,7,0.05,0.1,0,0,0,0,0
85922235794404.44,0.0,-30,0,30,0,0.05,0.1,0,0,0,0,0
87574586486581.66,0.0,-37,0,28,-9,0.05,0.1,0,0,0,0,-1
89226937178884.81,0.0,-50,0,27,-23,0.05,0.1,0,0,0,0,-2
90879287871313.3,0.0,-58,0,27,-31,0.05,0.1,0,-5,0,0,-2
92531638563866.72,0.0,-63,0,26,-37,0.05,0.1,0,-5,0,0,-2
94183989256529.48,0.0,-66,0,26,-40,0.05,0.1,0,-5,0,0,-2
95836339949317.25,0.0,-68,0,27,-41,0.05,0.1,0,-5,0,0,-2
97488690642229.97,0.0,-67,0,29,-38,0.05,0.1,0,-5,0,0,-1
99141041335252.03,0.0,-66,0,30,-36,0.05,0.1,0,-5,0,0,-1
100793392028399.06,0.0,-64,0,32,-32,0.05,0.1,0,-5,0,0,-1
102445742721671.06,0.0,-62,0,32,-30,0.05,0.1,0,-5,0,0,-1
104098093415068.05,0.0,-63,0,32,-31,0.05,0.1,0,-5,0,0,-1
105750444108589.98,0.0,-62,0,31,-31,0.05,0.1,0,-5,0,0,-1
107402794802221.28,0.0,-59,0,28,-31,0.05,0.1,0,-5,0,0,-1
109055145495977.58,0.0,-57,0,25,-32,0.05,0.1,0,-5,0,0,-1
110707496189858.81,0.0,-55,0,21,-34,0.05,0.1,0,-5,0,0,-1
112359846883849.39,0.0,-52,0,20,-32,0.05,0.1,0,-5,0,0,-1
114012197577964.94,0.0,-51,0,14,-37,0.05,0.1,0,-5,0,0,-2
115664548272205.47,0.0,-45,0,12,-33,0.05,0.1,0,0,0,0,-1
117316898966571.0,15.6201171875,-42,0,7,-35,0.05,0.1,0,0,0,0,-1
118969249661061.47,0.0,-40,0,5,-35,0.05,0.1,0,0,0,0,-1
120621600355676.9,0.0,-37,0,0,-37,0.05,0.1,0,0,0,0,-2
122273951050401.69,0.0,-32,0,-1,-33,0.05,0.1,0,0,0,0,-1
123926301745313.94,0.0,-27,0,-2,-29,0.05,0.1,0,0,0,0,-1
125578652440351.16,0.0,-24,0,-4,-28,0.05,0.1,0,0,0,0,-1
127231003135513.34,0.0,-21,0,-6,-27,0.05,0.1,0,0,0,0,-1
128883353830800.5,0.0,-17,0,-4,-21,0.05,0.1,0,0,0,0,0
130535704526243.88,0.0,-12,0,-2,-14,0.05,0.1,0,0,0,0,0
132188055221812.22,0.0,-10,0,0,-10,0.05,0.1,0,0,0,0,0
133840405917505.53,15.62109375,-9,0,2,-7,0.05,0.1,0,0,0,0,0
135492756613323.81,15.628173828125,-8,0,4,-4,0.05,0.1,0,0,0,0,0
137145107309267.06,0.0,-9,0,4,-5,0.05,0.1,0,0,0,0,0
138797458005319.66,0.0,-9,0,5,-4,0.05,0.1,0,0,0,0,0
140449808701512.84,0.0,-9,0,5,-4,0.05,0.1,0,0,0,0,0
142102159397831.0,0.0,-10,0,4,-6,0.05,0.1,0,0,0,0,0
143754510094274.12,0.0,-8,0,5,-3,0.05,0.1,0,0,0,0,0
145406860790842.22,15.619384765625,-9,0,4,-5,0.05,0.1,0,0,0,0,0
147059211487535.28,0.0,-9,0,3,-6,0.05,0.1,0,0,0,0,0
148711562184353.3,0.0,-8,0,4,-4,0.05,0.1,0,0,0,0,0
150363912881296.34,0.0,-8,0,3,-5,0.05,0.1,0,0,0,0,0
152016263578364.34,0.0,-7,0,2,-5,0.05,0.1,0,0,0,0,0
153668614275557.3,0.0,-7,0,-1,-8,0.05,0.1,0,0,0,0,0
155320964972875.25,0.0,-6,0,-2,-8,0.05,0.1,0,0,0,0,0
156973315670318.16,0.0,-7,0,-4,-11,0.05,0.1,0,0,0,0,0
158625666367886.03,0.0,-7,0,-9,-16,0.05,0.1,0,0,0,0,-1
160278017065578.88,0.0,-8,0,-9,-17,0.05,0.1,0,0,0,0,0
161930367763396.7,0.0,-9,0,-12,-21,0.05,0.1,0,0,0,0,-1
163582718461339.5,15.620849609375,-11,0,-14,-25,0.05,0.1,0,0,0,0,-1
165235069159407.25,0.0,-11,0,-16,-27,0.05,0.1,0,0,0,0,-1
166887419857599.97,0.0,-12,0,-17,-29,0.05,0.1,0,0,0,0,-1
168539770555917.66,0.0,-13,0,-19,-32,0.05,0.1,0,0,0,0,-1
170192121254360.3,0.0,-14,0,-20,-34,0.05,0.1,0,0,0,0,-1
171844471952927.97,0.0,-15,0,-22,-37,0.05,0.1,0,0,0,0,-2
173496822651620.56,0.0,-16,0,-22,-38,0.05,0.1,0,0,0,0,-2
175149173350438.12,0.0,-15,0,-25,-40,0.05,0.1,0,0,0,0,-2
176801524049396.28,0.0,-14,0,-26,-40,0.05,0.1,0,0,0,0,-2
178453874748463.8,0.0,-13,0,-26,-39,0.05,0.1,0,0,0,0,-1
180106225447656.3,0.0,-14,0,-27,-41,0.05,0.1,0,0,0,0,-2
181758576146989.4,0.0,-12,0,-27,-39,0.05,0.1,0,0,0,0,-1
183410926846447.5,15.623779296875,-12,0,-26,-38,0.05,0.1,0,0,0,0,-1
185063277546030.53,0.0,-13,0,-25,-38,0.05,0.1,0,0,0,0,-1
186715628245738.53,0.0,-11,0,-22,-33,0.05,0.1,0,0,0,0,-1
188367978945633.97,0.0,-11,0,-18,-29,0.05,0.1,0,0,0,0,-1
190020329645654.38,0.0,-10,0,-17,-27,0.05,0.1,0,0,0,0,-1
191672680345799.75,0.0,-9,0,-16,-25,0.05,0.1,0,0,0,0,-1
193325031046085.72,15.621337890625,-9,0,-17,-26,0.05,0.1,0,0,0,0,-1
194977381746496.66,0.0,-9,0,-17,-26,0.05,0.1,0,0,0,0,-1
196629732447032.56,0.0,-10,0,-20,-30,0.05,0.1,0,0,0,0,-1
198282083147740.3,0.0,-7,0,-20,-27,0.05,0.1,0,0,0,0,-1
199934433848573.03,0.0,-7,0,-20,-27,0.05,0.1,0,0,0,0,-1
201586784549530.78,0.0,-6,0,-20,-26,0.05,0.1,0,0,0,0,-1
203239135250613.44,0.0,-7,0,-20,-27,0.05,0.1,0,0,0,0,-1
204891485951836.7,0.0,-7,0,-19,-26,0.05,0.1,0,0,0,0,-1
206543836653184.9,0.0,-5,0,-17,-22,0.05,0.1,0,0,0,0,0
208196187354673.72,0.0,-5,0,-16,-21,0.05,0.1,0,0,0,0,0
209848538056287.5,0.0,-5,0,-15,-20,0.05,0.1,0,0,0,0,0
211500888758026.28,0.0,-5,0,-15,-20,0.05,0.1,0,0,0,0,-1
213153239459890.03,0.0,-5,0,-14,-19,0.05,0.1,0,0,0,0,0
214805590161894.34,0.0,-5,0,-13,-18,0.05,0.1,0,0,0,0,0
216457940864023.62,0.0,-5,0,-13,-18,0.05,0.1,0,0,0,0,0
218110291566293.53,15.621337890625,-6,0,-10,-16,0.05,0.1,0,0,0,0,0
219762642268688.38,0.0,-6,0,-6,-12,0.05,0.1,0,0,0,0,0
221414992971239.44,0.0,-7,0,-2,-9,0.05,0.1,0,0,0,0,0
223067343673946.72,0.0,-6,0,2,-4,0.05,0.1,0,0,0,0,0
224719694376794.6,0.0,-5,0,5,0,0.05,0.1,0,0,0,0,0
226372045079783.06,15.621826171875,-5,0,4,-1,0.05,0.1,0,0,0,0,0
228024395782927.75,0.0,-5,0,4,-1,0.05,0.1,0,0,0,0,0
229676746486197.4,0.0,-4,0,4,0,0.05,0.1,0,0,0,0,0
231329097189592.03,0.0,-2,0,5,3,0.05,0.1,0,0,0,0,0
232981447893127.25,0.0,-3,0,0,-3,0.05,0.1,0,0,0,0,0
234633798596803.06,0.0,-2,0,-5,-7,0.05,0.1,0,0,0,0,0
236286149300603.84,0.0,-3,0,-7,-10,0.05,0.1,0,0,0,0,0
237938500004545.22,0.0,-3,0,-8,-11,0.05,0.1,0,0,0,0,0
239590850708595.94,0.0,-2,0,-7,-9,0.05,0.1,0,0,0,0,0
241243201412787.25,0.0,-3,0,-7,-10,0.05,0.1,0,0,0,0,0
242895552117103.53,15.618896484375,-4,0,-6,-10,0.05,0.1,0,0,0,0,0
244547902821544.78,0.0,-4,0,-6,-10,0.05,0.1,0,0,0,0,0
246200253526111.0,15.618896484375,-3,0,-4,-7,0.05,0.1,0,0,0,0,0
247852604230802.2,0.0,-3,0,-1,-4,0.05,0.1,0,0,0,0,0
